ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
DUK,long,2022-03-03,86.3353,2022-04-29,92.6607,7.33,ST flip,0
DUK,long,2022-06-30,90.9948,2022-08-30,92.236,1.36,ST flip,0
DUK,long,2024-07-11,96.4156,2024-10-07,102.69,6.51,ST flip,0
DUK,long,2024-10-15,109.1087,2024-10-29,106.584,-2.31,ST flip,0
ESLT,long,2018-02-15,136.9135,2018-03-06,126.2743,-7.77,ST flip,0
ESLT,long,2018-11-26,114.4745,2018-12-24,101.9012,-10.98,ST flip,0
ESLT,long,2019-01-07,113.2133,2019-03-22,119.338,5.41,ST flip,0
ESLT,long,2019-05-30,133.3281,2019-06-25,141.2372,5.93,ST flip,0
ESLT,long,2019-07-10,145.8881,2019-08-14,142.3579,-2.42,ST flip,0
ESLT,long,2019-09-23,152.8262,2019-11-19,148.5745,-2.78,ST flip,0
ESLT,long,2019-12-11,157.0498,2019-12-26,148.4668,-5.47,ST flip,0
ESLT,long,2021-03-11,131.4632,2021-04-30,130.7556,-0.54,ST flip,0
ESLT,long,2021-12-07,150.2852,2022-01-21,161.3662,7.37,ST flip,0
ESLT,long,2022-02-09,169.3194,2022-04-04,208.4983,23.14,ST flip,0
ESLT,long,2022-05-23,212.304,2022-05-24,192.3658,-9.39,ST flip,0
ESLT,long,2022-06-28,203.5405,2022-08-16,214.8214,5.54,ST flip,0
ESLT,long,2023-05-30,200.5166,2023-07-25,196.7574,-1.87,ST flip,0
ESLT,long,2023-10-06,204.0113,2023-10-16,191.3365,-6.21,ST flip,0
ESLT,long,2024-10-01,199.8026,2025-04-04,367.1632,83.76,ST flip,0
ESLT,long,2025-04-11,402.9322,2025-05-12,378.0287,-6.18,ST flip,0
ESLT,long,2025-06-03,419.0793,2025-08-11,441.827,5.43,ST flip,0
ESLT,long,2025-08-26,487.6592,2025-10-17,478.2142,-1.94,ST flip,0
ESLT,long,2025-11-17,501.3578,2025-12-01,453.2574,-9.59,ST flip,0
ESLT,long,2025-12-11,508.6705,2026-02-06,663.4236,30.42,ST flip,0
ESLT,long,2026-02-23,743.8127,2026-03-30,814.8339,9.55,ST flip,0
ESLT,long,2026-05-26,851.3095,2026-06-22,773.62,-9.13,ST flip,0
EVTL,long,2022-04-12,98.2,2022-04-22,68.2,-30.55,ST flip,0
EVTL,long,2022-09-23,82.8,2022-10-19,80.1,-3.26,ST flip,0
EVTL,long,2024-09-16,9.1,2024-09-23,5.8,-36.26,ST flip,0
EVTL,long,2025-07-18,6.97,2025-08-19,4.78,-31.42,ST flip,0
EVTL,long,2025-09-19,5.73,2025-10-17,4.82,-15.88,ST flip,0
EVTL,long,2025-12-02,4.95,2025-12-17,5.09,2.83,ST flip,0
EVTL,long,2026-01-09,6.6,2026-01-28,5.09,-22.88,ST flip,0
EXLS,long,2018-06-01,11.816,2018-07-30,11.872,0.47,ST flip,0
EXLS,long,2018-08-24,12.366,2018-10-10,12.512,1.18,ST flip,0
EXLS,long,2018-10-31,12.82,2018-11-02,11.758,-8.28,ST flip,0
EXLS,long,2019-06-18,12.778,2020-02-25,14.4,12.69,ST flip,0
EXLS,long,2020-03-04,15.92,2020-03-09,14.076,-11.58,ST flip,0
EXLS,long,2022-05-27,28.758,2022-06-16,26.77,-6.91,ST flip,0
EXLS,long,2022-06-24,29.686,2022-09-02,32.936,10.95,ST flip,0
EXLS,long,2022-09-09,35.4,2022-09-26,29.536,-16.56,ST flip,0
EXLS,long,2022-10-18,33.274,2022-12-15,34.108,2.51,ST flip,0
EXLS,long,2024-08-15,35.79,2024-12-18,44.13,23.3,ST flip,0
EXLS,long,2025-01-16,47.06,2025-02-21,48.0,2.0,ST flip,0
EXLS,long,2025-04-30,48.48,2025-06-18,45.21,-6.75,ST flip,0
EXTR,long,2018-01-23,14.03,2018-02-07,11.64,-17.03,ST flip,0
EXTR,long,2019-04-24,8.26,2019-05-01,6.84,-17.19,ST flip,0
EXTR,long,2019-09-11,7.4,2019-10-01,6.92,-6.49,ST flip,0
EXTR,long,2020-11-10,4.8,2021-03-03,8.7,81.25,ST flip,0
EXTR,long,2021-03-16,9.7,2021-03-24,8.31,-14.33,ST flip,0
EXTR,long,2021-04-23,9.93,2021-05-12,9.79,-1.41,ST flip,0
EXTR,long,2021-05-20,11.74,2021-06-18,10.41,-11.33,ST flip,0
EXTR,long,2022-10-04,13.94,2022-12-28,18.17,30.34,ST flip,0
EXTR,long,2024-08-14,14.45,2024-09-05,14.22,-1.59,ST flip,0
EXTR,long,2024-09-17,15.19,2025-01-27,16.25,6.98,ST flip,0
EXTR,long,2025-08-06,20.15,2025-09-26,20.35,0.99,ST flip,0
EXTR,long,2026-04-29,21.85,2026-08-05,26.19,19.86,ST flip,0
GE,long,2020-01-02,57.6756,2020-02-24,57.3372,-0.59,ST flip,0
GE,long,2021-10-26,65.4055,2021-11-16,62.9156,-3.81,ST flip,0
GE,long,2023-01-03,52.0009,2023-10-02,85.4807,64.38,ST flip,0
GE,long,2023-11-08,89.4566,2024-06-13,153.6511,71.76,ST flip,0
GE,long,2024-09-13,176.243,2024-10-22,174.9002,-0.76,ST flip,0
GE,long,2025-03-24,208.8627,2025-04-03,186.4097,-10.75,ST flip,0
GE,long,2025-04-23,192.4204,2025-06-12,238.4292,23.91,ST flip,0
GE,long,2025-06-27,252.8548,2025-11-21,286.3371,13.24,ST flip,0
GE,long,2026-02-17,326.1976,2026-03-12,306.3182,-6.09,ST flip,0
GE,long,2026-08-04,377.28,2026-08-20,344.64,-8.65,ST flip,0
GMED,long,2018-02-16,48.22,2018-04-02,48.17,-0.1,ST flip,0
GMED,long,2018-05-22,52.57,2018-06-25,52.67,0.19,ST flip,0
GMED,long,2018-09-25,54.65,2018-10-04,51.27,-6.18,ST flip,0
GMED,long,2018-10-17,55.24,2018-11-09,51.86,-6.12,ST flip,0
GMED,long,2020-10-08,53.55,2020-10-28,49.62,-7.34,ST flip,0
GMED,long,2021-02-11,66.93,2021-02-25,61.98,-7.4,ST flip,0
GMED,long,2021-08-30,82.25,2021-09-30,76.62,-6.84,ST flip,0
GMED,long,2024-02-23,56.29,2024-03-14,51.87,-7.85,ST flip,0
GMED,long,2024-05-08,61.73,2024-08-02,69.1,11.94,ST flip,0
GMED,long,2024-08-08,73.92,2025-02-06,87.95,18.98,ST flip,0
GMED,long,2026-02-25,96.22,2026-03-06,87.1,-9.48,ST flip,0
GMED,long,2026-08-10,86.15,OPEN,,,,0
GOOG,long,2018-02-23,55.8471,2018-03-22,51.9956,-6.9,ST flip,0
GOOG,long,2018-05-10,54.3989,2018-06-26,55.4343,1.9,ST flip,0
GOOG,long,2018-07-12,58.6568,2018-09-05,58.8055,0.25,ST flip,0
GOOG,long,2019-09-13,61.4363,2019-10-02,58.3173,-5.08,ST flip,0
GOOG,long,2019-10-17,62.1059,2020-01-27,71.0684,14.43,ST flip,0
GOOG,long,2020-02-10,74.7747,2020-02-24,70.4583,-5.77,ST flip,0
GOOG,long,2020-07-06,74.1314,2020-09-04,78.8568,6.37,ST flip,0
GOOG,long,2021-05-26,120.6131,2021-09-20,137.802,14.25,ST flip,0
GOOG,long,2021-10-18,141.7111,2021-11-26,141.5579,-0.11,ST flip,0
GOOG,long,2022-02-02,146.7427,2022-02-17,131.1522,-10.62,ST flip,0
GOOG,long,2022-03-24,140.077,2022-04-11,128.6621,-8.15,ST flip,0
GOOG,long,2023-07-14,124.6014,2023-09-22,130.1029,4.42,ST flip,0
GOOG,long,2023-10-06,137.5175,2023-10-25,125.5629,-8.69,ST flip,0
GOOG,long,2023-11-14,134.2464,2023-12-04,129.4883,-3.54,ST flip,0
GOOG,long,2024-12-10,185.5641,2025-02-07,186.171,0.33,ST flip,0
GOOG,long,2025-10-24,260.0004,2026-02-10,318.2142,22.39,ST flip,0
HLT,long,2018-02-14,83.4641,2018-03-05,76.0813,-8.85,ST flip,0
HLT,long,2020-01-17,112.1808,2020-01-24,106.8336,-4.77,ST flip,0
HLT,long,2020-02-05,111.5308,2020-02-24,102.4319,-8.16,ST flip,0
HLT,long,2020-10-22,93.0916,2020-10-28,82.8642,-10.99,ST flip,0
HLT,long,2020-11-09,102.7568,2021-01-22,103.5162,0.74,ST flip,0
HLT,long,2021-12-22,150.6389,2022-01-18,142.532,-5.38,ST flip,0
HLT,long,2022-02-08,151.2701,2022-03-04,135.7762,-10.24,ST flip,0
HLT,long,2022-03-29,153.1735,2022-05-03,146.9109,-4.09,ST flip,0
HLT,long,2023-04-14,142.9594,2023-05-23,136.5633,-4.47,ST flip,0
HLT,long,2023-09-12,154.5979,2023-10-03,145.6936,-5.76,ST flip,0
HLT,long,2023-11-03,155.66,2024-04-12,203.9342,31.01,ST flip,0
HLT,long,2024-05-10,206.8972,2024-07-25,212.1238,2.53,ST flip,0
HLT,long,2024-08-23,216.1647,2024-12-18,241.6412,11.79,ST flip,0
HLT,long,2025-01-28,252.7304,2025-03-06,250.34,-0.95,ST flip,0
HLT,long,2025-08-22,276.8063,2025-09-24,262.6548,-5.11,ST flip,0
HLT,long,2026-04-09,322.2134,2026-04-29,314.2108,-2.48,ST flip,0
HLT,long,2026-05-27,336.5668,2026-07-13,322.3033,-4.24,ST flip,0
HOOD,long,2022-10-28,11.5,2022-11-08,9.74,-15.3,ST flip,0
HOOD,long,2023-04-06,10.01,2023-04-26,8.82,-11.89,ST flip,0
HOOD,long,2023-06-14,9.95,2023-08-04,11.28,13.37,ST flip,0
HOOD,long,2024-02-12,12.01,2024-04-15,17.19,43.13,ST flip,0
HOOD,long,2024-05-17,20.09,2024-07-30,20.4,1.54,ST flip,0
HOOD,long,2024-11-06,29.86,2025-02-21,51.6,72.81,ST flip,0
HOOD,long,2025-04-24,48.15,2025-10-17,129.91,169.8,ST flip,0
HOOD,long,2025-12-04,137.08,2025-12-31,113.1,-17.49,ST flip,0
HOOD,long,2026-08-21,108.13,OPEN,,,,0
HPE,long,2018-02-23,14.0303,2018-03-27,13.6353,-2.82,ST flip,0
HPE,long,2019-04-12,13.1081,2019-04-26,12.6046,-3.84,ST flip,0
HPE,long,2019-10-18,12.4611,2019-11-26,12.9644,4.04,ST flip,0
HPE,long,2021-10-01,12.7981,2021-11-12,12.8156,0.14,ST flip,0
HPE,long,2021-12-08,13.6384,2022-01-24,14.203,4.14,ST flip,0
HPE,long,2022-02-09,15.2616,2022-02-25,14.1325,-7.4,ST flip,0
HPE,long,2022-03-25,15.5876,2022-04-05,14.0413,-9.92,ST flip,0
HPE,long,2022-05-17,14.8856,2022-05-19,13.3659,-10.21,ST flip,0
HPE,long,2023-06-08,14.5161,2023-10-19,15.191,4.65,ST flip,0
