date,ticker,bench,close,ma,stop,rs_diff,rs_rank,strength
2025-05-09,TSLA,SPY,298.26,293.0718,248.5808,-5.18,34.0,0
2025-05-12,AMZN,SPY,208.64,199.2864,185.0192,-5.33,29.0,0
2025-05-13,KTN.DE,^GDAXI,23.0154,18.4699,20.253,15.56,82.0,0
2025-05-14,BIDU,SPY,92.5,89.15,84.3702,6.21,63.0,0
2025-05-14,SMCI,SPY,45.0,39.8645,34.8972,-15.74,9.0,0
2025-05-19,MCD,SPY,311.8517,287.6938,294.0725,6.55,60.0,0
2025-05-21,XPEV,SPY,22.25,14.5708,18.721,17.93,75.0,0
2025-05-28,ANGO,SPY,10.26,8.7407,8.77,9.1,61.0,0
2025-05-30,ODD,SPY,74.43,44.9258,63.161,59.19,97.0,0
2025-06-02,PTGX,SPY,50.15,43.4134,43.5417,24.62,81.0,0
2025-06-02,B,SPY,19.8662,17.8627,17.8144,6.85,56.0,0
2025-06-03,ESLT,SPY,419.0793,288.0164,382.5212,14.52,69.0,0
2025-06-05,NEGG,SPY,10.53,9.7533,5.3888,31.55,84.0,0
2025-06-10,AMGN,SPY,283.2124,282.367,264.3883,-13.12,10.0,0
2025-06-11,ACHR,SPY,12.17,7.1423,9.5243,40.1,92.0,0
2025-06-12,NOC,SPY,489.4561,482.4173,458.6185,-5.96,23.0,0
2025-06-24,UBER,SPY,91.65,74.7103,81.4146,15.11,69.0,0
2025-06-24,HBH.DE,^GDAXI,92.7098,79.9935,84.2801,4.06,50.0,0
2025-06-25,ST5.DE,^GDAXI,23.3505,21.3976,19.7268,-9.31,22.0,0
2025-06-26,BC8.DE,^GDAXI,37.8579,33.792,35.0719,8.56,56.0,0
2025-06-27,GE,SPY,252.8548,194.8787,236.7989,14.95,64.0,0
2025-06-27,SIX2.DE,^GDAXI,76.2307,71.2383,70.6,-0.2,36.0,0
2025-06-30,GFT.DE,^GDAXI,24.2956,21.2683,20.812,6.0,51.0,0
2025-07-01,DUK,SPY,113.8554,108.7234,107.9885,-18.73,11.0,0
2025-07-02,SZG.DE,^GDAXI,21.5147,18.7406,18.5161,-16.21,17.0,0
2025-07-02,ADN1.DE,^GDAXI,88.9345,84.9111,81.4125,-16.48,16.0,0
2025-07-03,GOOG,SPY,180.0359,173.4374,165.9221,-3.22,32.0,0
2025-07-07,BIDU,SPY,89.79,89.3104,83.5563,-8.56,27.0,0
2025-07-08,DUE.DE,^GDAXI,22.5313,21.0526,20.1282,12.31,59.0,0
2025-07-08,NEM.DE,^GDAXI,124.0707,107.2699,114.7963,5.66,50.0,0
2025-07-09,STO3.DE,^GDAXI,119.912,112.9292,109.8407,-18.49,10.0,0
2025-07-10,ARQT,SPY,15.27,12.8999,12.5831,3.73,47.0,0
2025-07-10,AMGN,SPY,289.9107,279.2634,266.0229,-11.59,22.0,0
2025-07-11,MBB.DE,^GDAXI,144.39,117.6391,131.6688,-18.11,13.0,0
2025-07-11,MCD,SPY,292.8055,291.692,279.1033,-20.59,9.0,0
2025-07-15,BABA,SPY,115.9055,106.456,104.3713,-7.28,26.0,0
2025-07-16,IOS.DE,^GDAXI,41.15,27.9463,37.8568,29.63,75.0,0
2025-07-16,PTGX,SPY,56.64,44.9569,50.5493,3.45,49.0,0
2025-07-18,EVTL,SPY,6.97,5.7417,4.5508,89.93,96.0,0
2025-07-24,2GB.DE,^GDAXI,33.7258,26.0464,30.2581,12.13,65.0,0
2025-07-29,NEGG,SPY,56.19,10.8552,26.2386,1446.75,100.0,0
2025-07-29,HIMS,SPY,60.27,37.6986,46.2014,52.59,92.0,0
2025-07-29,QCOM,SPY,158.7343,153.1205,150.0368,6.51,57.0,0
2025-07-31,META,SPY,770.9133,625.4682,707.5792,16.66,72.0,0
2025-08-01,ABBV,SPY,189.3459,179.203,173.5174,-6.38,32.0,0
2025-08-05,XPEV,SPY,19.29,17.0116,17.5927,-13.04,25.0,0
2025-08-06,EXTR,SPY,20.15,15.8612,17.5112,23.69,82.0,0
2025-08-06,LRN,SPY,148.32,125.9927,135.3915,-17.69,18.0,0
2025-08-08,MU,SPY,118.6995,98.7638,103.2876,13.87,71.0,0
2025-08-08,BC8.DE,^GDAXI,40.0285,33.9921,35.0346,6.09,56.0,0
2025-08-08,QQQ,SPY,571.7961,509.1979,549.3968,2.66,50.0,0
2025-08-11,RDNT,SPY,62.0,61.4274,51.9844,-5.79,40.0,0
2025-08-12,CRNC,SPY,10.89,9.1851,7.871,7.93,63.0,0
2025-08-12,SPY,SPY,635.6468,581.1159,615.0646,0.0,48.0,0
2025-08-13,ST5.DE,^GDAXI,26.863,21.3665,22.7195,26.63,88.0,0
2025-08-14,MTX.DE,^GDAXI,385.28,329.3429,352.7272,11.91,68.0,0
2025-08-14,QCOM,SPY,154.8267,152.0746,142.2144,-5.27,39.0,0
2025-08-15,AIR.DE,^GDAXI,183.4687,156.5332,170.8971,15.75,79.0,0
2025-08-15,LYFT,SPY,15.82,14.1746,13.3614,-13.15,19.0,0
2025-08-18,AMZN,SPY,231.49,211.5155,216.3832,4.4,56.0,0
2025-08-18,UBER,SPY,93.98,77.6989,84.9662,-4.71,39.0,0
2025-08-22,PTGX,SPY,57.48,46.1694,51.15,15.52,79.0,0
2025-08-22,HLT,SPY,276.8063,249.0688,258.1142,0.53,53.0,0
2025-08-22,LUV,SPY,32.1657,30.8406,28.6474,-9.91,22.0,0
2025-08-25,ANGO,SPY,9.68,9.4697,8.535,-12.41,19.0,0
2025-08-25,TSLA,SPY,346.6,328.9266,305.8965,-12.51,19.0,0
2025-08-26,ESLT,SPY,487.6592,358.4311,429.5826,10.05,68.0,0
2025-09-01,RHM.DE,^GDAXI,1731.1956,1262.2021,1533.8544,-0.9,46.0,0
2025-09-01,HAG.DE,^GDAXI,91.9783,65.5951,78.9842,-3.63,35.0,0
2025-09-02,RKLB,SPY,49.31,28.4792,38.6013,78.15,99.0,0
2025-09-08,PEGA,SPY,57.1959,47.0161,51.6767,5.01,63.0,0
2025-09-08,ASML.AS,SPY,672.205,653.0269,617.5307,-6.74,33.0,0
2025-09-08,NTNX,SPY,74.98,70.3717,66.4488,-6.98,31.0,0
2025-09-08,IBM,SPY,249.6012,240.4063,230.6828,-16.63,11.0,0
2025-09-08,HIMS,SPY,49.64,41.5145,41.7269,-21.97,7.0,0
2025-09-09,VRSN,SPY,282.1938,244.1577,265.3125,-6.36,32.0,0
2025-09-10,ORCL,SPY,324.63,181.7005,273.3199,43.31,95.0,0
2025-09-15,RBLX,SPY,137.25,82.6404,120.2639,22.76,85.0,0
2025-09-15,BWXT,SPY,173.3068,124.5507,156.9564,13.26,74.0,0
2025-09-15,IOS.DE,^GDAXI,40.15,31.361,36.3659,-2.93,44.0,0
2025-09-16,CRSP,SPY,61.19,45.4804,51.0411,27.22,88.0,0
2025-09-17,CRNC,SPY,11.74,10.0555,9.1994,25.42,87.0,0
2025-09-17,KTN.DE,^GDAXI,26.48,22.3203,23.4876,12.99,75.0,0
2025-09-17,QUBT,SPY,17.71,12.0177,14.075,-8.64,21.0,0
2025-09-18,PLTR,SPY,176.97,115.5612,153.0692,14.41,76.0,0
2025-09-18,SMCI,SPY,45.94,40.7251,39.8294,-1.91,39.0,0
2025-09-18,MLB1.DE,^GDAXI,2138.0,1974.813,1937.4681,-2.86,36.0,0
2025-09-18,JBL,SPY,223.0328,172.1624,203.3002,-3.75,34.0,0
2025-09-19,TIMA.DE,^GDAXI,47.7856,42.9066,42.9369,5.88,60.0,0
2025-09-19,EVTL,SPY,5.73,5.6425,4.4083,1.0,50.0,0
2025-09-19,ACHR,SPY,9.86,9.3078,8.1977,-10.33,16.0,0
2025-09-22,NVDA,SPY,183.3761,140.9329,163.4364,9.16,64.0,0
2025-09-22,DELL,SPY,133.9827,110.6761,120.9017,-1.14,42.0,0
2025-09-22,CEG,SPY,345.1904,277.1121,298.952,-1.53,40.0,0
2025-09-23,SZG.DE,^GDAXI,24.2464,20.9454,21.0379,21.5,83.0,0
2025-09-23,RTX,SPY,158.192,133.0333,150.672,3.31,51.0,0
2025-09-24,BC8.DE,^GDAXI,39.3441,35.1063,36.1371,4.93,57.0,0
2025-09-26,XPEV,SPY,22.79,18.6606,20.2777,17.1,78.0,0
2025-09-29,IBKR,SPY,68.5722,52.411,61.6473,12.39,71.0,0
2025-09-30,MBB.DE,^GDAXI,169.8122,136.3815,156.4001,24.02,87.0,0
2025-09-30,MTX.DE,^GDAXI,386.4663,339.0277,354.3944,4.03,53.0,0
2025-10-01,AMGN,SPY,290.4431,276.4462,262.2475,-6.73,31.0,0
2025-10-02,AMD,SPY,169.73,127.8289,152.3127,15.09,75.0,0
2025-10-06,MSFT,SPY,524.2566,447.5147,495.8753,-2.8,36.0,0
2025-10-08,2GB.DE,^GDAXI,35.6189,29.5711,30.9999,9.45,64.0,0
2025-10-08,CSCO,SPY,69.3193,62.0851,65.5115,-3.17,35.0,0
2025-10-14,DLTR,SPY,95.58,88.4442,83.9665,-20.51,8.0,0
2025-10-17,MCD,SPY,302.4993,295.5584,289.2735,0.2,53.0,0
2025-10-17,KO,SPY,67.0655,66.589,64.1893,-5.21,33.0,0
2025-10-20,RDNT,SPY,78.44,60.8716,71.1993,30.97,88.0,0
2025-10-21,RTX,SPY,170.5092,137.7832,157.8427,5.68,65.0,0
2025-10-21,MBB.DE,^GDAXI,183.1191,142.1873,162.8744,4.31,59.0,0
2025-10-22,PEGA,SPY,65.2772,48.6881,55.6469,3.25,57.0,0
2025-10-22,HLT,SPY,274.5215,252.8262,255.9653,-4.63,34.0,0
2025-10-23,RBC,SPY,407.3,363.1045,369.2303,-0.34,44.0,0
2025-10-24,GOOG,SPY,260.0004,191.3058,239.4247,27.75,86.0,0
2025-10-24,IBM,SPY,299.6695,249.6868,257.948,14.83,76.0,0
2025-10-24,NEGG,SPY,66.72,24.8863,37.9189,-2.85,37.0,0
2025-10-27,QCOM,SPY,184.8519,153.5172,162.1698,16.85,76.0,0
2025-10-27,QQQ,SPY,625.8041,531.5849,597.3114,3.01,53.0,0
2025-10-27,SPY,SPY,679.6095,599.6896,655.9633,0.0,50.0,0
2025-10-28,LRN,SPY,153.53,141.0958,140.5388,8.66,69.0,0
2025-10-28,AMZN,SPY,229.25,214.2633,213.6828,-0.84,48.0,0
2025-10-29,ASML.AS,SPY,915.0401,679.1901,836.2671,46.41,98.0,0
2025-10-29,JBL,SPY,222.0639,182.1776,195.7782,-8.49,31.0,0
2025-10-31,KGX.DE,^GDAXI,60.6304,45.7685,52.9791,6.25,65.0,0
2025-11-05,U,SPY,42.36,28.9273,32.8239,7.88,74.0,0
2025-11-06,XPEV,SPY,23.89,20.0818,21.2747,14.21,83.0,0
2025-11-07,DBX,SPY,30.87,28.6178,27.7283,7.0,69.0,0
2025-11-10,LYFT,SPY,23.72,15.5814,19.5985,43.74,99.0,0
2025-11-11,B,SPY,35.2112,22.6212,30.7621,41.99,97.0,0
2025-11-12,ABBV,SPY,227.843,194.178,209.0219,6.82,69.0,0
2025-11-12,LUV,SPY,32.9088,30.8668,29.1249,-0.97,51.0,0
2025-11-14,BC8.DE,^GDAXI,39.2072,36.1969,34.7476,-1.1,50.0,0
2025-11-17,ESLT,SPY,501.3578,424.765,461.4351,8.34,75.0,0
2025-11-20,CRNC,SPY,10.1,10.0821,8.0958,-4.82,46.0,0
2025-11-21,MCD,SPY,303.7365,298.2368,288.4317,-2.2,56.0,0
2025-11-24,RDNT,SPY,84.48,62.4836,72.3239,13.77,82.0,0
2025-11-25,AVGO,SPY,382.8842,267.6333,322.4161,23.6,92.0,0
2025-11-26,SZG.DE,^GDAXI,33.8771,23.7841,27.9534,63.12,97.0,0
2025-11-28,KTN.DE,^GDAXI,24.12,23.9666,21.988,-0.93,54.0,0
2025-12-02,ASML.AS,SPY,934.6467,701.5345,847.712,32.61,93.0,0
2025-12-02,ANGO,SPY,13.37,10.1927,11.7541,17.33,88.0,0
2025-12-02,EVTL,SPY,4.95,4.8879,3.8835,3.22,67.0,0
2025-12-04,HOOD,SPY,137.08,90.1141,110.1561,11.48,80.0,0
2025-12-04,STO3.DE,^GDAXI,120.4922,118.233,112.387,0.88,56.0,0
2025-12-05,CRM,SPY,258.833,257.1517,230.7092,1.43,59.0,0
2025-12-05,PEGA,SPY,59.8233,50.0102,52.6571,-1.01,54.0,0
2025-12-05,JBL,SPY,219.8937,188.0034,198.8413,-1.82,50.0,0
2025-12-05,HPE,SPY,22.9747,19.6315,20.1497,-10.21,25.0,0
2025-12-08,MRNA,SPY,27.97,27.6171,23.4185,14.69,82.0,0
2025-12-08,BIDU,SPY,130.06,100.3248,115.7356,9.04,75.0,0
2025-12-08,RKLB,SPY,51.56,37.7142,40.767,-7.61,35.0,0
2025-12-08,UBER,SPY,92.57,87.3128,83.9766,-7.74,35.0,0
2025-12-09,MBB.DE,^GDAXI,198.2136,157.4079,174.7162,20.25,89.0,0
2025-12-09,LMT,SPY,461.4216,452.4203,437.7674,-4.23,45.0,0
2025-12-10,MU,SPY,263.4523,135.8698,216.9412,61.68,98.0,0
2025-12-10,QCOM,SPY,180.3814,154.5301,163.8147,7.11,75.0,0
2025-12-10,PLTR,SPY,187.91,143.428,164.7435,5.9,69.0,0
2025-12-10,SPY,SPY,681.9203,612.1284,658.9389,0.0,57.0,0
2025-12-11,ESLT,SPY,508.6705,440.0428,464.1322,1.7,64.0,0
2025-12-11,V,SPY,343.5669,341.4088,315.8757,-4.81,45.0,0
2025-12-12,RTX,SPY,176.7428,147.3863,165.0809,10.16,81.0,0
2025-12-15,TSLA,SPY,475.31,346.9924,423.9243,8.99,80.0,0
2025-12-19,GE,SPY,306.0312,256.6281,280.8418,-0.23,56.0,0
2025-12-22,LHX,SPY,292.889,255.3899,270.0519,-2.84,49.0,0
2025-12-22,NOC,SPY,580.2397,533.9697,538.4973,-5.04,42.0,0
2025-12-30,XPEV,SPY,21.28,20.5102,18.7439,-10.72,32.0,0
2026-01-02,ASML.AS,SPY,981.6229,727.3119,875.9722,10.54,82.0,0
2026-01-02,MTX.DE,^GDAXI,366.9898,351.6354,338.4291,-6.09,45.0,0
2026-01-05,AIR.DE,^GDAXI,204.3723,177.1122,191.9204,1.49,66.0,0
2026-01-05,IBKR,SPY,71.4209,58.4443,63.7667,-3.02,51.0,0
2026-01-05,BWXT,SPY,188.2104,152.6536,170.9968,-6.39,45.0,0
2026-01-05,RHM.DE,^GDAXI,1734.6609,1662.1507,1522.3711,-9.26,38.0,0
2026-01-06,MRNA,SPY,35.66,27.3961,28.9038,26.15,93.0,0
2026-01-06,APH,SPY,140.8886,107.0579,130.0085,8.82,79.0,0
2026-01-06,AMZN,SPY,240.93,217.446,221.5759,2.41,65.0,0
2026-01-06,KTN.DE,^GDAXI,24.34,24.0243,22.0934,-11.12,31.0,0
2026-01-07,AMGN,SPY,334.7896,288.6516,310.3489,12.68,81.0,0
2026-01-07,RZLV,SPY,3.25,3.1819,2.2142,-42.56,5.0,0
2026-01-08,DE,SPY,498.0486,477.663,450.0949,10.14,82.0,0
2026-01-09,EVTL,SPY,6.6,5.1105,5.1649,14.66,83.0,0
2026-01-09,KO,SPY,69.5793,68.11,66.1527,0.06,63.0,0
2026-01-12,IBM,SPY,305.9476,266.0799,283.5885,6.99,75.0,0
2026-01-12,BABA,SPY,164.7965,136.3714,142.8495,-4.58,45.0,0
2026-01-14,NOC,SPY,648.202,542.0667,571.5428,6.09,70.0,0
2026-01-16,IESC,SPY,460.09,333.7793,377.1813,12.7,77.0,0
2026-01-16,AMD,SPY,231.83,168.6909,204.1884,-5.94,41.0,0
2026-01-22,CRSP,SPY,60.81,52.7675,50.5655,-12.09,32.0,0
2026-01-23,ST5.DE,^GDAXI,22.559,22.144,20.0549,0.21,59.0,0
2026-01-26,CSCO,SPY,76.3095,67.5766,71.385,5.49,68.0,0
2026-01-26,MBB.DE,^GDAXI,209.5344,168.6753,192.0108,4.43,66.0,0
2026-01-27,PUM.DE,^GDAXI,23.58,20.9128,18.7426,8.48,72.0,0
2026-01-27,MCD,SPY,310.2806,299.9897,296.6608,3.04,57.0,0
2026-01-27,QQQ,SPY,629.6432,568.5051,604.5261,-2.08,49.0,0
2026-01-27,DUK,SPY,117.2217,115.9588,111.8281,-3.85,47.0,0
2026-01-28,NVDA,SPY,191.2867,166.7296,176.3286,-8.19,38.0,0
2026-01-29,LUV,SPY,48.0814,33.2665,39.9548,58.71,98.0,0
2026-02-03,STO3.DE,^GDAXI,117.9779,117.0039,109.1129,-0.08,57.0,0
2026-02-04,HPE,SPY,23.0237,21.0369,20.0546,-2.76,52.0,0
2026-02-09,IESC,SPY,489.52,354.0455,369.8846,22.14,87.0,0
2026-02-11,2GB.DE,^GDAXI,37.3126,33.038,32.5207,29.92,91.0,0
2026-02-11,ANGO,SPY,11.37,10.7076,9.5383,-10.83,35.0,0
2026-02-13,ABBV,SPY,227.9726,204.7255,208.3462,-2.99,56.0,0
2026-02-16,KGX.DE,^GDAXI,64.4753,55.0602,58.9309,-0.74,59.0,0
2026-02-17,GE,SPY,326.1976,279.4632,290.8898,6.87,71.0,0
2026-02-18,DLTR,SPY,132.54,107.3773,116.4732,28.73,90.0,0
2026-02-18,8RMY.DE,^GDAXI,11.012,10.4114,10.1421,15.4,81.0,0
2026-02-19,MRNA,SPY,49.7,29.6371,37.5861,117.07,100.0,0
2026-02-23,ESLT,SPY,743.8127,506.6938,664.1598,55.5,96.0,0
2026-02-24,NVDA,SPY,192.6151,173.7306,173.9012,6.33,69.0,0
2026-02-24,CRSP,SPY,56.77,54.4204,47.2072,3.85,65.0,0
2026-02-25,APH,SPY,152.1094,120.2048,131.8405,7.96,73.0,0
2026-02-25,GMED,SPY,96.22,69.8921,85.3449,3.36,65.0,0
2026-02-26,ARQT,SPY,28.57,20.703,23.8146,-7.95,44.0,0
2026-02-27,DELL,SPY,147.3797,127.4008,118.2339,11.46,75.0,0
2026-02-27,PTGX,SPY,92.08,69.0672,79.2662,6.38,69.0,0
2026-03-24,HPE,SPY,23.8303,21.8892,20.1454,3.55,73.0,0
2026-03-25,BWXT,SPY,221.4838,178.9571,184.4174,31.06,94.0,0
2026-03-26,2GB.DE,^GDAXI,38.0101,33.6496,30.2598,15.74,85.0,0
2026-04-01,8RMY.DE,^GDAXI,10.564,10.4195,9.3372,8.04,75.0,0
2026-04-02,WH,SPY,81.715,78.773,73.2663,8.33,75.0,0
2026-04-06,GOOG,SPY,297.481,265.6066,272.3027,-3.43,61.0,0
2026-04-08,DE,SPY,607.7448,505.3856,546.4325,27.54,93.0,0
2026-04-08,AMD,SPY,231.82,198.3451,199.3287,16.44,88.0,0
2026-04-08,CSCO,SPY,83.388,72.4213,75.9642,16.24,87.0,0
2026-04-08,AVGO,SPY,350.076,327.3631,308.34,4.19,69.0,0
2026-04-08,SZG.DE,^GDAXI,44.7042,33.7839,35.4231,0.66,64.0,0
2026-04-08,SPY,SPY,674.2729,658.4594,639.8005,0.0,63.0,0
2026-04-08,GMED,SPY,91.96,74.0774,83.6356,-0.32,62.0,0
2026-04-08,QQQ,SPY,605.4247,593.8998,568.772,-0.82,60.0,0
2026-04-08,DUE.DE,^GDAXI,20.75,20.5702,17.5966,-2.3,55.0,0
2026-04-08,ARQT,SPY,24.61,22.0458,20.9013,-10.46,43.0,0
2026-04-09,MU,SPY,421.4452,248.3602,328.8592,23.85,92.0,0
2026-04-09,RBC,SPY,595.11,448.5089,532.0107,23.8,91.0,0
2026-04-09,PUM.DE,^GDAXI,24.32,20.9998,20.1587,12.92,82.0,0
2026-04-09,HLT,SPY,322.2134,281.4227,293.4062,9.34,77.0,0
2026-04-09,NVDA,SPY,183.6959,180.311,166.5973,1.38,65.0,0
2026-04-09,GE,SPY,312.6303,293.7742,273.7292,-1.37,59.0,0
2026-04-10,ASML.AS,SPY,1265.6738,911.3752,1082.0437,18.6,90.0,0
2026-04-13,IBKR,SPY,74.4746,66.762,63.902,4.94,70.0,0
2026-04-13,APH,SPY,145.0512,127.0586,125.2935,-0.47,57.0,0
2026-04-15,BIDU,SPY,120.94,118.8288,106.8474,-20.59,25.0,0
2026-04-16,RKLB,SPY,82.93,59.7077,63.1824,-10.82,39.0,0
2026-04-17,MBB.DE,^GDAXI,194.44,183.5506,173.1667,1.4,68.0,0
2026-04-17,LUV,SPY,42.5144,37.206,37.0182,-3.81,52.0,0
2026-04-22,FTNT,SPY,87.09,83.7781,78.017,1.89,72.0,0
2026-04-29,EXTR,SPY,21.85,17.7064,16.2131,45.13,98.0,0
2026-04-29,KO,SPY,78.3641,70.6565,73.9598,2.81,75.0,0
2026-04-29,V,SPY,333.5476,330.7453,311.5407,-2.09,61.0,0
2026-05-08,MRNA,SPY,54.35,36.1213,42.7602,27.27,92.0,0
2026-05-08,B,SPY,42.949,37.6243,38.3326,-15.6,27.0,0
2026-05-19,ANGO,SPY,11.44,11.1255,10.1298,-5.77,51.0,0
2026-05-26,ESLT,SPY,851.3095,642.5154,745.0922,1.24,67.0,0
2026-05-26,APH,SPY,139.3498,132.5567,121.2131,-13.98,35.0,0
2026-05-26,GE,SPY,314.0984,299.4712,281.9199,-17.7,26.0,0
2026-05-27,HLT,SPY,336.5668,290.6889,308.3527,0.89,68.0,0
2026-05-28,SIX2.DE,^GDAXI,71.3466,69.8243,65.7615,15.85,77.0,0
2026-05-28,CRSP,SPY,56.38,55.7175,46.7674,-14.11,35.0,0
2026-05-28,DLTR,SPY,113.0,109.4348,94.1055,-15.79,31.0,0
2026-06-02,DE,SPY,577.7525,518.3431,512.7763,-14.77,36.0,0
2026-06-05,AMGN,SPY,347.5489,323.1737,325.2145,-16.08,30.0,0
2026-06-10,KO,SPY,83.0538,72.3408,77.2912,-1.31,59.0,0
2026-06-11,PTGX,SPY,109.79,86.1839,92.8402,2.63,68.0,0
2026-06-11,ARQT,SPY,24.59,23.7482,20.7023,-2.05,59.0,0
2026-06-11,LMT,SPY,548.68,530.2448,503.198,-23.49,16.0,0
2026-06-15,RBC,SPY,616.95,494.263,554.3939,-0.64,64.0,0
2026-06-16,WH,SPY,85.36,78.2856,76.0849,-3.04,57.0,0
2026-06-16,RTX,SPY,186.1516,180.3023,170.6458,-21.05,23.0,0
2026-06-17,AIR.DE,^GDAXI,187.02,186.6261,170.8329,6.95,70.0,0
2026-06-18,MU,SPY,1133.8156,400.5603,863.8733,172.2,100.0,0
2026-06-22,NOV.DE,^GDAXI,36.4079,30.492,31.7334,58.88,94.0,0
2026-06-22,BWXT,SPY,209.6695,196.1347,187.0811,-18.96,26.0,0
2026-06-24,DUK,SPY,125.4272,121.3116,118.2126,-17.76,28.0,0
2026-06-25,GMED,SPY,84.65,81.3377,75.7399,-15.13,36.0,0
2026-06-30,AMD,SPY,580.91,274.4916,456.1043,152.93,99.0,0
2026-07-01,TSLA,SPY,425.3,418.6907,371.1288,7.07,66.0,0
2026-07-01,IBM,SPY,284.2112,269.373,247.1974,3.4,60.0,0
2026-07-02,8RMY.DE,^GDAXI,10.104,10.0621,9.1529,-11.46,35.0,0
2026-07-02,CSF.DE,^GDAXI,241.5,241.4538,216.7569,-15.77,24.0,0
2026-07-02,LMT,SPY,545.91,534.8819,492.841,-25.73,10.0,0
2026-07-06,IOS.DE,^GDAXI,29.44,27.8119,26.2643,15.86,76.0,0
2026-07-07,NTNX,SPY,53.76,50.89,47.8525,35.28,92.0,0
2026-07-10,SIX2.DE,^GDAXI,71.4,67.8005,63.8594,-4.57,49.0,0
2026-07-14,SZG.DE,^GDAXI,55.05,43.9704,45.3659,8.43,75.0,0
2026-07-15,AMZN,SPY,254.96,233.7867,230.9895,-4.81,55.0,0
2026-07-16,VRSN,SPY,274.4145,254.7142,252.2013,-6.15,51.0,0
2026-07-22,AIR.DE,^GDAXI,208.3,187.6167,189.5442,20.72,89.0,0
2026-07-23,ESLT,SPY,808.6,705.382,732.5273,-4.7,48.0,0
2026-07-27,8RMY.DE,^GDAXI,9.989,9.8938,9.4008,-3.56,46.0,0
2026-07-28,BC8.DE,^GDAXI,37.08,34.2385,30.7437,24.9,89.0,0
2026-07-28,GFT.DE,^GDAXI,22.65,18.7128,19.3358,15.18,75.0,0
2026-07-28,LRN,SPY,95.88,86.4075,82.758,-4.67,44.0,0
2026-07-31,IESC,SPY,744.54,520.0662,528.2173,9.09,73.0,0
2026-07-31,AMZN,SPY,271.58,235.0122,236.5131,-4.2,46.0,0
2026-07-31,GOOG,SPY,356.65,325.2117,311.4315,-10.61,29.0,0
2026-08-03,MTX.DE,^GDAXI,369.5,343.4832,336.5917,18.26,86.0,0
2026-08-03,APH,SPY,163.34,141.9501,139.6909,14.62,82.0,0
2026-08-04,HPE,SPY,52.39,29.544,42.8328,71.21,99.0,0
2026-08-04,GE,SPY,377.28,315.1707,342.7134,19.12,85.0,0
2026-08-04,RDNT,SPY,69.22,66.4768,57.9918,14.68,79.0,0
2026-08-04,SPY,SPY,771.33,698.4713,736.8239,0.0,52.0,0
2026-08-04,QQQ,SPY,723.85,644.9715,667.0709,-1.43,51.0,0
2026-08-04,AVGO,SPY,418.16,365.4888,357.7956,-4.19,45.0,0
2026-08-05,NVDA,SPY,219.22,193.4121,195.1871,-2.64,46.0,0
2026-08-06,JBL,SPY,344.5956,280.6082,291.1482,-9.84,30.0,0
2026-08-07,RKLB,SPY,82.83,77.9797,61.1231,-34.56,3.0,0
2026-08-10,CSCO,SPY,122.57,90.4255,111.6682,16.36,76.0,0
2026-08-10,GMED,SPY,86.15,84.616,75.2533,9.59,65.0,0
2026-08-17,ASML.AS,SPY,1621.2,1238.9715,1426.3372,9.57,67.0,0
2026-08-17,CRSP,SPY,54.28,53.1787,48.2342,7.29,64.0,0
2026-08-19,MRNA,SPY,174.38,47.5948,102.007,268.56,100.0,0
2026-08-19,ABBV,SPY,265.97,223.2353,244.9289,20.78,80.0,0
2026-08-19,22UA.DE,^GDAXI,95.1,83.917,77.7008,13.78,73.0,0
2026-08-21,HOOD,SPY,108.13,96.0816,85.4002,39.55,90.0,0
2026-08-21,DE,SPY,647.47,556.7505,563.9041,20.33,81.0,0
2026-08-21,NOV.DE,^GDAXI,40.15,31.8385,35.8431,8.98,65.0,0
2026-08-24,MLB1.DE,^GDAXI,1703.2,1602.727,1528.9522,10.54,68.0,0
2026-08-25,IBKR,SPY,98.19,77.8104,85.9934,11.51,71.0,0
2026-08-27,IOS.DE,^GDAXI,35.12,27.3259,31.4954,10.74,71.0,0
2026-08-27,KTN.DE,^GDAXI,22.92,22.5778,20.9931,-7.92,31.0,0
